Year,FacilityNumber,CountyName,TypeOfControl,IncomeStatementItem,IncomeStatementAmount,AmountPerAdjustedPatientDay
2012,106150737,Kern,District,INC_TAX,0,0
2012,106150737,Kern,District,EXT_ITEM,0,0
2012,106150737,Kern,District,NET_INC_LESS_DSH,-153942,-3
2012,106150737,Kern,District,OPERATING_MARGIN,-3.87,
2012,106150761,Kern,Non-Profit,GR_PT_REV,965903488,11907
2012,106150761,Kern,Non-Profit,DED_REV_PLUS_DSH,713597155,8796
2012,106150761,Kern,Non-Profit,TOT_CAP_REV,6953690,86
2012,106150761,Kern,Non-Profit,NET_REV_LESS_DSH,259260023,3196
2012,106150761,Kern,Non-Profit,OTH_OP_REV,2858569,35
2012,106150761,Kern,Non-Profit,TOT_OP_EXP,253053862,3119
2012,106150761,Kern,Non-Profit,NET_OP_LESS_DSH,9064730,112
2012,106150761,Kern,Non-Profit,NONOP_REV,4137641,51
2012,106150761,Kern,Non-Profit,NONOP_EXP,1488901,18
2012,106150761,Kern,Non-Profit,INC_TAX,0,0
2012,106150761,Kern,Non-Profit,EXT_ITEM,0,0
2012,106150761,Kern,Non-Profit,NET_INC_LESS_DSH,11713470,144
2012,106150761,Kern,Non-Profit,OPERATING_MARGIN,3.46,
2012,106150775,Kern,Investor,GR_PT_REV,63004749,2946
2012,106150775,Kern,Investor,DED_REV_PLUS_DSH,33671604,1574
2012,106150775,Kern,Investor,TOT_CAP_REV,0,0
2012,106150775,Kern,Investor,NET_REV_LESS_DSH,29333145,1371
2012,106150775,Kern,Investor,OTH_OP_REV,172643,8
2012,106150775,Kern,Investor,TOT_OP_EXP,32429168,1516
2012,106150775,Kern,Investor,NET_OP_LESS_DSH,-2923380,-137
2012,106150775,Kern,Investor,NONOP_REV,1310963,61
2012,106150775,Kern,Investor,NONOP_EXP,0,0
2012,106150775,Kern,Investor,INC_TAX,0,0
2012,106150775,Kern,Investor,EXT_ITEM,0,0
2012,106150775,Kern,Investor,NET_INC_LESS_DSH,-1612417,-75
2012,106150775,Kern,Investor,OPERATING_MARGIN,-9.91,
2012,106150782,Kern,Non-Profit,GR_PT_REV,160142596,6825
2012,106150782,Kern,Non-Profit,DED_REV_PLUS_DSH,92393135,3938
2012,106150782,Kern,Non-Profit,TOT_CAP_REV,0,0
2012,106150782,Kern,Non-Profit,NET_REV_LESS_DSH,67749461,2887
2012,106150782,Kern,Non-Profit,OTH_OP_REV,131133,6
2012,106150782,Kern,Non-Profit,TOT_OP_EXP,69344456,2955
2012,106150782,Kern,Non-Profit,NET_OP_LESS_DSH,-1463862,-62
2012,106150782,Kern,Non-Profit,NONOP_REV,1806926,77
2012,106150782,Kern,Non-Profit,NONOP_EXP,301116,13
2012,106150782,Kern,Non-Profit,INC_TAX,0,0
2012,106150782,Kern,Non-Profit,EXT_ITEM,0,0
2012,106150782,Kern,Non-Profit,NET_INC_LESS_DSH,41948,2
2012,106150782,Kern,Non-Profit,OPERATING_MARGIN,-2.16,
2012,106150788,Kern,Non-Profit,GR_PT_REV,1313323746,12681
2012,106150788,Kern,Non-Profit,DED_REV_PLUS_DSH,995124649,9608
2012,106150788,Kern,Non-Profit,TOT_CAP_REV,0,0
2012,106150788,Kern,Non-Profit,NET_REV_LESS_DSH,318199097,3072
2012,106150788,Kern,Non-Profit,OTH_OP_REV,3550878,34
2012,106150788,Kern,Non-Profit,TOT_OP_EXP,307251079,2967
2012,106150788,Kern,Non-Profit,NET_OP_LESS_DSH,14498896,140
2012,106150788,Kern,Non-Profit,NONOP_REV,6427417,62
2012,106150788,Kern,Non-Profit,NONOP_EXP,3951530,38
2012,106150788,Kern,Non-Profit,INC_TAX,0,0
2012,106150788,Kern,Non-Profit,EXT_ITEM,0,0
2012,106150788,Kern,Non-Profit,NET_INC_LESS_DSH,16974783,164
2012,106150788,Kern,Non-Profit,OPERATING_MARGIN,4.51,
2012,106150808,Kern,District,GR_PT_REV,36541660,648
2012,106150808,Kern,District,DED_REV_PLUS_DSH,17572006,312
2012,106150808,Kern,District,TOT_CAP_REV,0,0
2012,106150808,Kern,District,NET_REV_LESS_DSH,18969654,336
2012,106150808,Kern,District,OTH_OP_REV,159508,3
2012,106150808,Kern,District,TOT_OP_EXP,18919391,335
2012,106150808,Kern,District,NET_OP_LESS_DSH,209771,4
2012,106150808,Kern,District,NONOP_REV,1585907,28
2012,106150808,Kern,District,NONOP_EXP,0,0
2012,106150808,Kern,District,INC_TAX,0,0
2012,106150808,Kern,District,EXT_ITEM,0,0
2012,106150808,Kern,District,NET_INC_LESS_DSH,1795678,32
2012,106150808,Kern,District,OPERATING_MARGIN,1.1,
2012,106154022,Kern,Investor,GR_PT_REV,39740678,1923
2012,106154022,Kern,Investor,DED_REV_PLUS_DSH,8466856,410
2012,106154022,Kern,Investor,TOT_CAP_REV,0,0
2012,106154022,Kern,Investor,NET_REV_LESS_DSH,31273822,1513
2012,106154022,Kern,Investor,OTH_OP_REV,45147,2
2012,106154022,Kern,Investor,TOT_OP_EXP,21167099,1024
2012,106154022,Kern,Investor,NET_OP_LESS_DSH,10151870,491
2012,106154022,Kern,Investor,NONOP_REV,21936,1
2012,106154022,Kern,Investor,NONOP_EXP,0,0
2012,106154022,Kern,Investor,INC_TAX,4108693,199
2012,106154022,Kern,Investor,EXT_ITEM,0,0
2012,106154022,Kern,Investor,NET_INC_LESS_DSH,6065113,293
2012,106154022,Kern,Investor,OPERATING_MARGIN,32.41,
2012,106154101,Kern,Investor,GR_PT_REV,364471914,15493
2012,106154101,Kern,Investor,DED_REV_PLUS_DSH,296817550,12617
2012,106154101,Kern,Investor,TOT_CAP_REV,0,0
2012,106154101,Kern,Investor,NET_REV_LESS_DSH,67654364,2876
2012,106154101,Kern,Investor,OTH_OP_REV,605980,26
2012,106154101,Kern,Investor,TOT_OP_EXP,63451078,2697
2012,106154101,Kern,Investor,NET_OP_LESS_DSH,4809266,204
2012,106154101,Kern,Investor,NONOP_REV,38410,2
2012,106154101,Kern,Investor,NONOP_EXP,0,0
2012,106154101,Kern,Investor,INC_TAX,0,0
2012,106154101,Kern,Investor,EXT_ITEM,0,0
2012,106154101,Kern,Investor,NET_INC_LESS_DSH,4847676,206
2012,106154101,Kern,Investor,OPERATING_MARGIN,7.05,
2012,106154147,Kern,Investor,GR_PT_REV,1249443,840
2012,106154147,Kern,Investor,DED_REV_PLUS_DSH,14057,9
2012,106154147,Kern,Investor,TOT_CAP_REV,0,0
2012,106154147,Kern,Investor,NET_REV_LESS_DSH,1235386,831
2012,106154147,Kern,Investor,OTH_OP_REV,1196,1
2012,106154147,Kern,Investor,TOT_OP_EXP,1201103,808
2012,106154147,Kern,Investor,NET_OP_LESS_DSH,35479,24
2012,106154147,Kern,Investor,NONOP_REV,0,0
2012,106154147,Kern,Investor,NONOP_EXP,0,0
2012,106154147,Kern,Investor,INC_TAX,0,0
2012,106154147,Kern,Investor,EXT_ITEM,0,0
2012,106154147,Kern,Investor,NET_INC_LESS_DSH,35479,24
2012,106154147,Kern,Investor,OPERATING_MARGIN,2.87,
2012,106154160,Kern,Investor,GR_PT_REV,3874684,1012
2012,106154160,Kern,Investor,DED_REV_PLUS_DSH,983990,257
2012,106154160,Kern,Investor,TOT_CAP_REV,0,0
2012,106154160,Kern,Investor,NET_REV_LESS_DSH,2890694,755
2012,106154160,Kern,Investor,OTH_OP_REV,1618,0
2012,106154160,Kern,Investor,TOT_OP_EXP,2940871,768
2012,106154160,Kern,Investor,NET_OP_LESS_DSH,-48559,-13
2012,106154160,Kern,Investor,NONOP_REV,0,0
2012,106154160,Kern,Investor,NONOP_EXP,0,0
2012,106154160,Kern,Investor,INC_TAX,0,0
2012,106154160,Kern,Investor,EXT_ITEM,0,0
2012,106154160,Kern,Investor,NET_INC_LESS_DSH,-48559,-13
2012,106154160,Kern,Investor,OPERATING_MARGIN,-1.68,
2012,106160702,Kings,District,GR_PT_REV,28470503,2692
2012,106160702,Kings,District,DED_REV_PLUS_DSH,18924632,1790
2012,106160702,Kings,District,TOT_CAP_REV,0,0
2012,106160702,Kings,District,NET_REV_LESS_DSH,9545871,903
2012,106160702,Kings,District,OTH_OP_REV,961763,91
2012,106160702,Kings,District,TOT_OP_EXP,11790368,1115
2012,106160702,Kings,District,NET_OP_LESS_DSH,-1282734,-121
2012,106160702,Kings,District,NONOP_REV,1241626,117
2012,106160702,Kings,District,NONOP_EXP,344,0
2012,106160702,Kings,District,INC_TAX,0,0
2012,106160702,Kings,District,EXT_ITEM,0,0
2012,106160702,Kings,District,NET_INC_LESS_DSH,-41452,-4
2012,106160702,Kings,District,OPERATING_MARGIN,-12.21,
2012,106160787,Kings,Non-Profit,GR_PT_REV,119211648,8279
2012,106160787,Kings,Non-Profit,DED_REV_PLUS_DSH,15037456,1044
2012,106160787,Kings,Non-Profit,TOT_CAP_REV,617872,43
2012,106160787,Kings,Non-Profit,NET_REV_LESS_DSH,104792064,7277
2012,106160787,Kings,Non-Profit,OTH_OP_REV,2079440,144
2012,106160787,Kings,Non-Profit,TOT_OP_EXP,86852651,6031
2012,106160787,Kings,Non-Profit,NET_OP_LESS_DSH,20018853,1390
2012,106160787,Kings,Non-Profit,NONOP_REV,2137917,148
2012,106160787,Kings,Non-Profit,NONOP_EXP,5632400,391
2012,106160787,Kings,Non-Profit,INC_TAX,0,0
2012,106160787,Kings,Non-Profit,EXT_ITEM,0,0
2012,106160787,Kings,Non-Profit,NET_INC_LESS_DSH,16524370,1148
2012,106160787,Kings,Non-Profit,OPERATING_MARGIN,18.73,
2012,106164029,Kings,Non-Profit,GR_PT_REV,875701849,8349
2012,106164029,Kings,Non-Profit,DED_REV_PLUS_DSH,662832331,6320
2012,106164029,Kings,Non-Profit,TOT_CAP_REV,0,0
2012,106164029,Kings,Non-Profit,NET_REV_LESS_DSH,212869518,2030
2012,106164029,Kings,Non-Profit,OTH_OP_REV,3391201,32
2012,106164029,Kings,Non-Profit,TOT_OP_EXP,211504243,2017
2012,106164029,Kings,Non-Profit,NET_OP_LESS_DSH,4756476,45
2012,106164029,Kings,Non-Profit,NONOP_REV,2464355,23
2012,106164029,Kings,Non-Profit,NONOP_EXP,1504800,14
2012,106164029,Kings,Non-Profit,INC_TAX,0,0
2012,106164029,Kings,Non-Profit,EXT_ITEM,0,0
2012,106164029,Kings,Non-Profit,NET_INC_LESS_DSH,5716031,54
2012,106164029,Kings,Non-Profit,OPERATING_MARGIN,2.2,
2012,106171049,Lake,Non-Profit,GR_PT_REV,215695386,10428
2012,106171049,Lake,Non-Profit,DED_REV_PLUS_DSH,147969390,7154
2012,106171049,Lake,Non-Profit,TOT_CAP_REV,0,0
2012,106171049,Lake,Non-Profit,NET_REV_LESS_DSH,67725996,3274
2012,106171049,Lake,Non-Profit,OTH_OP_REV,357355,17
2012,106171049,Lake,Non-Profit,TOT_OP_EXP,67572501,3267
2012,106171049,Lake,Non-Profit,NET_OP_LESS_DSH,510850,25
2012,106171049,Lake,Non-Profit,NONOP_REV,28493,1
2012,106171049,Lake,Non-Profit,NONOP_EXP,179005,9
2012,106171049,Lake,Non-Profit,INC_TAX,0,0
2012,106171049,Lake,Non-Profit,EXT_ITEM,0,0
2012,106171049,Lake,Non-Profit,NET_INC_LESS_DSH,360338,17
2012,106171049,Lake,Non-Profit,OPERATING_MARGIN,0.75,
2012,106171395,Lake,Non-Profit,GR_PT_REV,197812859,10583
2012,106171395,Lake,Non-Profit,DED_REV_PLUS_DSH,129007977,6902
2012,106171395,Lake,Non-Profit,TOT_CAP_REV,0,0
2012,106171395,Lake,Non-Profit,NET_REV_LESS_DSH,68804882,3681
2012,106171395,Lake,Non-Profit,OTH_OP_REV,1547197,83
2012,106171395,Lake,Non-Profit,TOT_OP_EXP,65516451,3505
2012,106171395,Lake,Non-Profit,NET_OP_LESS_DSH,4835628,259
2012,106171395,Lake,Non-Profit,NONOP_REV,117741,6
2012,106171395,Lake,Non-Profit,NONOP_EXP,9627,1
2012,106171395,Lake,Non-Profit,INC_TAX,0,0
2012,106171395,Lake,Non-Profit,EXT_ITEM,0,0
2012,106171395,Lake,Non-Profit,NET_INC_LESS_DSH,4943742,264
2012,106171395,Lake,Non-Profit,OPERATING_MARGIN,6.87,
2012,106184008,Lassen,Non-Profit,GR_PT_REV,81247810,7260
2012,106184008,Lassen,Non-Profit,DED_REV_PLUS_DSH,42452304,3793
2012,106184008,Lassen,Non-Profit,TOT_CAP_REV,0,0
2012,106184008,Lassen,Non-Profit,NET_REV_LESS_DSH,38795506,3467
2012,106184008,Lassen,Non-Profit,OTH_OP_REV,63686,6
2012,106184008,Lassen,Non-Profit,TOT_OP_EXP,30137837,2693
2012,106184008,Lassen,Non-Profit,NET_OP_LESS_DSH,8721355,779
2012,106184008,Lassen,Non-Profit,NONOP_REV,23627,2
2012,106184008,Lassen,Non-Profit,NONOP_EXP,0,0
2012,106184008,Lassen,Non-Profit,INC_TAX,0,0
2012,106184008,Lassen,Non-Profit,EXT_ITEM,0,0
2012,106184008,Lassen,Non-Profit,NET_INC_LESS_DSH,8744982,781
2012,106184008,Lassen,Non-Profit,OPERATING_MARGIN,22.44,
2012,106190017,Los Angeles,Investor,GR_PT_REV,434413972,10370
2012,106190017,Los Angeles,Investor,DED_REV_PLUS_DSH,367608044,8775
2012,106190017,Los Angeles,Investor,TOT_CAP_REV,20031291,478
2012,106190017,Los Angeles,Investor,NET_REV_LESS_DSH,86837219,2073
2012,106190017,Los Angeles,Investor,OTH_OP_REV,2484071,59
2012,106190017,Los Angeles,Investor,TOT_OP_EXP,88859197,2121
2012,106190017,Los Angeles,Investor,NET_OP_LESS_DSH,462093,11
2012,106190017,Los Angeles,Investor,NONOP_REV,7074166,169
2012,106190017,Los Angeles,Investor,NONOP_EXP,0,0
2012,106190017,Los Angeles,Investor,INC_TAX,0,0
2012,106190017,Los Angeles,Investor,EXT_ITEM,0,0
2012,106190017,Los Angeles,Investor,NET_INC_LESS_DSH,7536259,180
2012,106190017,Los Angeles,Investor,OPERATING_MARGIN,0.52,
2012,106190020,Los Angeles,Investor,GR_PT_REV,51238006,1482
2012,106190020,Los Angeles,Investor,DED_REV_PLUS_DSH,23640395,684
2012,106190020,Los Angeles,Investor,TOT_CAP_REV,0,0
2012,106190020,Los Angeles,Investor,NET_REV_LESS_DSH,27597611,798
2012,106190020,Los Angeles,Investor,OTH_OP_REV,19257,1
2012,106190020,Los Angeles,Investor,TOT_OP_EXP,16282110,471
2012,106190020,Los Angeles,Investor,NET_OP_LESS_DSH,11334758,328
2012,106190020,Los Angeles,Investor,NONOP_REV,52122,2
2012,106190020,Los Angeles,Investor,NONOP_EXP,0,0
2012,106190020,Los Angeles,Investor,INC_TAX,0,0
2012,106190020,Los Angeles,Investor,EXT_ITEM,0,0
2012,106190020,Los Angeles,Investor,NET_INC_LESS_DSH,11386880,329
2012,106190020,Los Angeles,Investor,OPERATING_MARGIN,41.04,
2012,106190034,Los Angeles,District,GR_PT_REV,1252680142,9841
2012,106190034,Los Angeles,District,DED_REV_PLUS_DSH,922569661,7248
2012,106190034,Los Angeles,District,TOT_CAP_REV,0,0
2012,106190034,Los Angeles,District,NET_REV_LESS_DSH,330110481,2593
2012,106190034,Los Angeles,District,OTH_OP_REV,5652910,44
2012,106190034,Los Angeles,District,TOT_OP_EXP,335881126,2639
2012,106190034,Los Angeles,District,NET_OP_LESS_DSH,-117735,-1
2012,106190034,Los Angeles,District,NONOP_REV,4941356,39
2012,106190034,Los Angeles,District,NONOP_EXP,1128346,9
2012,106190034,Los Angeles,District,INC_TAX,0,0
2012,106190034,Los Angeles,District,EXT_ITEM,0,0
2012,106190034,Los Angeles,District,NET_INC_LESS_DSH,3695275,29
2012,106190034,Los Angeles,District,OPERATING_MARGIN,-0.04,
2012,106190045,Los Angeles,City/County,GR_PT_REV,11164449,1273
2012,106190045,Los Angeles,City/County,DED_REV_PLUS_DSH,4928324,562
2012,106190045,Los Angeles,City/County,TOT_CAP_REV,0,0
2012,106190045,Los Angeles,City/County,NET_REV_LESS_DSH,6236125,711
2012,106190045,Los Angeles,City/County,OTH_OP_REV,83976,10
2012,106190045,Los Angeles,City/County,TOT_OP_EXP,6827611,778
2012,106190045,Los Angeles,City/County,NET_OP_LESS_DSH,-507510,-58
2012,106190045,Los Angeles,City/County,NONOP_REV,679628,77
2012,106190045,Los Angeles,City/County,NONOP_EXP,0,0
2012,106190045,Los Angeles,City/County,INC_TAX,0,0
2012,106190045,Los Angeles,City/County,EXT_ITEM,0,0
2012,106190045,Los Angeles,City/County,NET_INC_LESS_DSH,172118,20
2012,106190045,Los Angeles,City/County,OPERATING_MARGIN,-8.03,
2012,106190049,Los Angeles,Investor,GR_PT_REV,168907014,6831
2012,106190049,Los Angeles,Investor,DED_REV_PLUS_DSH,127720614,5165
2012,106190049,Los Angeles,Investor,TOT_CAP_REV,0,0
2012,106190049,Los Angeles,Investor,NET_REV_LESS_DSH,41186400,1666
2012,106190049,Los Angeles,Investor,OTH_OP_REV,109126,4
2012,106190049,Los Angeles,Investor,TOT_OP_EXP,34120827,1380
2012,106190049,Los Angeles,Investor,NET_OP_LESS_DSH,7174699,290
2012,106190049,Los Angeles,Investor,NONOP_REV,0,0
2012,106190049,Los Angeles,Investor,NONOP_EXP,0,0
2012,106190049,Los Angeles,Investor,INC_TAX,0,0
2012,106190049,Los Angeles,Investor,EXT_ITEM,0,0
2012,106190049,Los Angeles,Investor,NET_INC_LESS_DSH,7174699,290
2012,106190049,Los Angeles,Investor,OPERATING_MARGIN,17.37,
2012,106190052,Los Angeles,Non-Profit,GR_PT_REV,225740423,9378
2012,106190052,Los Angeles,Non-Profit,DED_REV_PLUS_DSH,178464573,7414
2012,106190052,Los Angeles,Non-Profit,TOT_CAP_REV,0,0
2012,106190052,Los Angeles,Non-Profit,NET_REV_LESS_DSH,47275850,1964
2012,106190052,Los Angeles,Non-Profit,OTH_OP_REV,643492,27
2012,106190052,Los Angeles,Non-Profit,TOT_OP_EXP,48748545,2025
2012,106190052,Los Angeles,Non-Profit,NET_OP_LESS_DSH,-829203,-34
2012,106190052,Los Angeles,Non-Profit,NONOP_REV,67173,3
2012,106190052,Los Angeles,Non-Profit,NONOP_EXP,14596,1
2012,106190052,Los Angeles,Non-Profit,INC_TAX,0,0
2012,106190052,Los Angeles,Non-Profit,EXT_ITEM,0,0
2012,106190052,Los Angeles,Non-Profit,NET_INC_LESS_DSH,-776626,-32
2012,106190052,Los Angeles,Non-Profit,OPERATING_MARGIN,-1.73,
2012,106190053,Los Angeles,Non-Profit,GR_PT_REV,791925832,11074
2012,106190053,Los Angeles,Non-Profit,DED_REV_PLUS_DSH,575047311,8041
2012,106190053,Los Angeles,Non-Profit,TOT_CAP_REV,1835472,26
2012,106190053,Los Angeles,Non-Profit,NET_REV_LESS_DSH,218713993,3058
2012,106190053,Los Angeles,Non-Profit,OTH_OP_REV,7895520,110
2012,106190053,Los Angeles,Non-Profit,TOT_OP_EXP,233578782,3266
2012,106190053,Los Angeles,Non-Profit,NET_OP_LESS_DSH,-6969269,-97
2012,106190053,Los Angeles,Non-Profit,NONOP_REV,1554851,22
2012,106190053,Los Angeles,Non-Profit,NONOP_EXP,2873013,40
2012,106190053,Los Angeles,Non-Profit,INC_TAX,0,0
2012,106190053,Los Angeles,Non-Profit,EXT_ITEM,0,0
2012,106190053,Los Angeles,Non-Profit,NET_INC_LESS_DSH,-8287431,-116
2012,106190053,Los Angeles,Non-Profit,OPERATING_MARGIN,-3.08,
2012,106190066,Los Angeles,Investor,GR_PT_REV,182214260,5760
2012,106190066,Los Angeles,Investor,DED_REV_PLUS_DSH,143344686,4531
2012,106190066,Los Angeles,Investor,TOT_CAP_REV,0,0
2012,106190066,Los Angeles,Investor,NET_REV_LESS_DSH,38869574,1229
2012,106190066,Los Angeles,Investor,OTH_OP_REV,2022597,64
2012,106190066,Los Angeles,Investor,TOT_OP_EXP,41535593,1313
2012,106190066,Los Angeles,Investor,NET_OP_LESS_DSH,-643422,-20
2012,106190066,Los Angeles,Investor,NONOP_REV,113142,4
2012,106190066,Los Angeles,Investor,NONOP_EXP,0,0
2012,106190066,Los Angeles,Investor,INC_TAX,0,0
2012,106190066,Los Angeles,Investor,EXT_ITEM,0,0
2012,106190066,Los Angeles,Investor,NET_INC_LESS_DSH,-530280,-17
2012,106190066,Los Angeles,Investor,OPERATING_MARGIN,-1.57,
2012,106190081,Los Angeles,Non-Profit,GR_PT_REV,315363567,5969
2012,106190081,Los Angeles,Non-Profit,DED_REV_PLUS_DSH,214525540,4060
2012,106190081,Los Angeles,Non-Profit,TOT_CAP_REV,44854039,849
2012,106190081,Los Angeles,Non-Profit,NET_REV_LESS_DSH,145692066,2757
2012,106190081,Los Angeles,Non-Profit,OTH_OP_REV,3295661,62
2012,106190081,Los Angeles,Non-Profit,TOT_OP_EXP,152822860,2892
2012,106190081,Los Angeles,Non-Profit,NET_OP_LESS_DSH,-3835133,-73
2012,106190081,Los Angeles,Non-Profit,NONOP_REV,709279,13
2012,106190081,Los Angeles,Non-Profit,NONOP_EXP,259264,5
2012,106190081,Los Angeles,Non-Profit,INC_TAX,0,0
2012,106190081,Los Angeles,Non-Profit,EXT_ITEM,0,0
2012,106190081,Los Angeles,Non-Profit,NET_INC_LESS_DSH,-3385118,-64
2012,106190081,Los Angeles,Non-Profit,OPERATING_MARGIN,-2.57,
2012,106190110,Los Angeles,Investor,GR_PT_REV,638264383,8076
2012,106190110,Los Angeles,Investor,DED_REV_PLUS_DSH,514393712,6509
2012,106190110,Los Angeles,Investor,TOT_CAP_REV,2821377,36
2012,106190110,Los Angeles,Investor,NET_REV_LESS_DSH,126692048,1603
2012,106190110,Los Angeles,Investor,OTH_OP_REV,2781639,35
2012,106190110,Los Angeles,Investor,TOT_OP_EXP,138375480,1751
2012,106190110,Los Angeles,Investor,NET_OP_LESS_DSH,-8901793,-113
2012,106190110,Los Angeles,Investor,NONOP_REV,1376,0
2012,106190110,Los Angeles,Investor,NONOP_EXP,0,0
2012,106190110,Los Angeles,Investor,INC_TAX,0,0
2012,106190110,Los Angeles,Investor,EXT_ITEM,0,0
2012,106190110,Los Angeles,Investor,NET_INC_LESS_DSH,-8900417,-113
2012,106190110,Los Angeles,Investor,OPERATING_MARGIN,-6.88,
2012,106190125,Los Angeles,Non-Profit,GR_PT_REV,941067350,9615
2012,106190125,Los Angeles,Non-Profit,DED_REV_PLUS_DSH,665319370,6798
2012,106190125,Los Angeles,Non-Profit,TOT_CAP_REV,30106288,308
2012,106190125,Los Angeles,Non-Profit,NET_REV_LESS_DSH,305854268,3125
2012,106190125,Los Angeles,Non-Profit,OTH_OP_REV,15742858,161
2012,106190125,Los Angeles,Non-Profit,TOT_OP_EXP,304579786,3112
2012,106190125,Los Angeles,Non-Profit,NET_OP_LESS_DSH,17017340,174
2012,106190125,Los Angeles,Non-Profit,NONOP_REV,726903,7
2012,106190125,Los Angeles,Non-Profit,NONOP_EXP,512038,5
2012,106190125,Los Angeles,Non-Profit,INC_TAX,0,0
2012,106190125,Los Angeles,Non-Profit,EXT_ITEM,0,0
2012,106190125,Los Angeles,Non-Profit,NET_INC_LESS_DSH,17232205,176
2012,106190125,Los Angeles,Non-Profit,OPERATING_MARGIN,5.29,
2012,106190137,Los Angeles,Non-Profit,GR_PT_REV,59558833,1884
2012,106190137,Los Angeles,Non-Profit,DED_REV_PLUS_DSH,20834129,659
2012,106190137,Los Angeles,Non-Profit,TOT_CAP_REV,0,0
2012,106190137,Los Angeles,Non-Profit,NET_REV_LESS_DSH,38724704,1225
2012,106190137,Los Angeles,Non-Profit,OTH_OP_REV,151968,5
2012,106190137,Los Angeles,Non-Profit,TOT_OP_EXP,37549623,1188
2012,106190137,Los Angeles,Non-Profit,NET_OP_LESS_DSH,1327049,42
2012,106190137,Los Angeles,Non-Profit,NONOP_REV,2062463,65
2012,106190137,Los Angeles,Non-Profit,NONOP_EXP,0,0
2012,106190137,Los Angeles,Non-Profit,INC_TAX,0,0
2012,106190137,Los Angeles,Non-Profit,EXT_ITEM,0,0
2012,106190137,Los Angeles,Non-Profit,NET_INC_LESS_DSH,3389512,107
2012,106190137,Los Angeles,Non-Profit,OPERATING_MARGIN,3.41,
2012,106190148,Los Angeles,Investor,GR_PT_REV,1376083195,16855
2012,106190148,Los Angeles,Investor,DED_REV_PLUS_DSH,1108317167,13575
2012,106190148,Los Angeles,Investor,TOT_CAP_REV,0,0
2012,106190148,Los Angeles,Investor,NET_REV_LESS_DSH,267766028,3280
2012,106190148,Los Angeles,Investor,OTH_OP_REV,1575063,19
2012,106190148,Los Angeles,Investor,TOT_OP_EXP,229014754,2805
2012,106190148,Los Angeles,Investor,NET_OP_LESS_DSH,40326337,494
2012,106190148,Los Angeles,Investor,NONOP_REV,5775096,71
2012,106190148,Los Angeles,Investor,NONOP_EXP,9804538,120
2012,106190148,Los Angeles,Investor,INC_TAX,0,0
2012,106190148,Los Angeles,Investor,EXT_ITEM,0,0
2012,106190148,Los Angeles,Investor,NET_INC_LESS_DSH,36296895,445
2012,106190148,Los Angeles,Investor,OPERATING_MARGIN,14.97,
2012,106190150,Los Angeles,Non-Profit,GR_PT_REV,30451806,560
2012,106190150,Los Angeles,Non-Profit,DED_REV_PLUS_DSH,0,0
2012,106190150,Los Angeles,Non-Profit,TOT_CAP_REV,0,0
2012,106190150,Los Angeles,Non-Profit,NET_REV_LESS_DSH,30451806,560
2012,106190150,Los Angeles,Non-Profit,OTH_OP_REV,0,0
2012,106190150,Los Angeles,Non-Profit,TOT_OP_EXP,30217119,556
2012,106190150,Los Angeles,Non-Profit,NET_OP_LESS_DSH,234687,4
2012,106190150,Los Angeles,Non-Profit,NONOP_REV,0,0
2012,106190150,Los Angeles,Non-Profit,NONOP_EXP,0,0
2012,106190150,Los Angeles,Non-Profit,INC_TAX,0,0
2012,106190150,Los Angeles,Non-Profit,EXT_ITEM,0,0
2012,106190150,Los Angeles,Non-Profit,NET_INC_LESS_DSH,234687,4
2012,106190150,Los Angeles,Non-Profit,OPERATING_MARGIN,0.77,
2012,106190159,Los Angeles,Non-Profit,GR_PT_REV,212246027,11186
2012,106190159,Los Angeles,Non-Profit,DED_REV_PLUS_DSH,161668744,8521
2012,106190159,Los Angeles,Non-Profit,TOT_CAP_REV,7253154,382
2012,106190159,Los Angeles,Non-Profit,NET_REV_LESS_DSH,57830437,3048
2012,106190159,Los Angeles,Non-Profit,OTH_OP_REV,944421,50
2012,106190159,Los Angeles,Non-Profit,TOT_OP_EXP,63639302,3354
2012,106190159,Los Angeles,Non-Profit,NET_OP_LESS_DSH,-4864444,-256
2012,106190159,Los Angeles,Non-Profit,NONOP_REV,1131863,60
2012,106190159,Los Angeles,Non-Profit,NONOP_EXP,7887,0
2012,106190159,Los Angeles,Non-Profit,INC_TAX,0,0
2012,106190159,Los Angeles,Non-Profit,EXT_ITEM,0,0
2012,106190159,Los Angeles,Non-Profit,NET_INC_LESS_DSH,-3740468,-197
2012,106190159,Los Angeles,Non-Profit,OPERATING_MARGIN,-8.28,
2012,106190163,Los Angeles,Investor,GR_PT_REV,59298965,1578
2012,106190163,Los Angeles,Investor,DED_REV_PLUS_DSH,31164481,829
2012,106190163,Los Angeles,Investor,TOT_CAP_REV,0,0
2012,106190163,Los Angeles,Investor,NET_REV_LESS_DSH,28134484,749
2012,106190163,Los Angeles,Investor,OTH_OP_REV,501448,13
2012,106190163,Los Angeles,Investor,TOT_OP_EXP,24764976,659
2012,106190163,Los Angeles,Investor,NET_OP_LESS_DSH,3870956,103
2012,106190163,Los Angeles,Investor,NONOP_REV,0,0
2012,106190163,Los Angeles,Investor,NONOP_EXP,0,0
2012,106190163,Los Angeles,Investor,INC_TAX,0,0
2012,106190163,Los Angeles,Investor,EXT_ITEM,0,0
